time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.572847186397,0.0993987389265,13.9984327637,6.26248774992,0.0995680539922,0.0,-0.995563461061,0.0650549365583,3.64528260246,-0.0352938080904,-0.00696871251837,0.0,433.04864223355764,431.8898802478234,431.89486674332267,432.0696973494266
1.9800000000000013,-0.634946468407,0.102806567425,14.2230099218,6.26121557923,0.0996406611818,0.0,-1.07434564792,0.0483677818475,3.83995284489,-0.0021679003222,0.0139293260626,0.0,479.2381237527091,480.82402151765115,477.99863964522024,480.51642367265924
2.0400000000000014,-0.70175683397,0.105197162638,14.4590123035,6.26172506291,0.100146577602,0.0,-1.1526955743,0.0313627726554,4.02610981507,0.0240726057931,-0.0058104055377,0.0,478.9810528996133,477.4773047694355,477.78199086216955,479.77848124460843
2.1000000000000014,-0.772842625202,0.106677305652,14.7018420051,6.26310679621,0.100131485501,0.0,-1.21681634366,0.018111886795,4.06804160826,0.0208554442571,0.00903126479582,0.0,434.0179146542529,435.26190609766695,436.65426092058726,436.38582423411026
2.1600000000000015,-0.848543310582,0.107238268914,14.9547533325,6.26464578924,0.100956233811,0.0,-1.30653643329,0.000793870288622,4.36120590945,0.0338340210656,0.0218132623785,0.0,509.8442794141047,510.75661681020983,510.37378999543324,511.2993462857332
2.2200000000000015,-0.929061723015,0.10691080875,15.2193981227,6.26655427644,0.102355799385,0.0,-1.37752501715,-0.0114999834379,4.45985499957,0.0274136049083,0.0261916730593,0.0,456.3887735271832,456.73817323209994,456.2074672667019,455.6948119549655
2.2800000000000016,-1.01377562063,0.105899700519,15.4890088884,6.26851864598,0.104248413921,0.0,-1.44642997965,-0.0220211207067,4.52685034642,0.0416907832917,0.0405319465449,0.0,447.29136180458397,448.4581572205122,446.17094293424196,447.33557939035643
2.3400000000000016,-1.10267352133,0.104298170297,15.7626881037,6.27103686761,0.106799719965,0.0,-1.5170626139,-0.0311137483682,4.5954462959,0.042523580013,0.0462297866269,0.0,449.52078400623185,449.98328216708666,447.22121397616655,447.28998543656155
2.4000000000000017,-1.19565255754,0.102224003392,16.0385057914,6.27341058474,0.109173746437,0.0,-1.58248459481,-0.0378076047966,4.59839850211,0.0328625724163,0.0208986930966,0.0,429.2792995449832,427.1249102984049,428.55271641916517,427.73148294695056
2.4600000000000017,-1.29283599742,0.0997681454827,16.3166572369,6.27512792094,0.110187733334,0.0,-1.65706434125,-0.0438680602393,4.67295526914,0.01840014896,0.00737930402396,0.0,452.51861887406017,451.42881523109173,451.1060037659209,449.93671825282735
2.520000000000002,-1.39465291721,0.0969700254363,16.6005067995,6.27597675868,0.110623133703,0.0,-1.73685020144,-0.0492948822511,4.78816427947,0.00388641733006,0.00701026764415,0.0,464.1119386715829,464.0828551949417,465.44668333158444,464.3091787619456
2.580000000000002,-1.50075388203,0.0938946357691,16.8866024109,6.27653516707,0.11127810196,0.0,-1.7999395277,-0.0531854407098,4.74848434945,0.0183938279608,0.0177641315834,0.0,415.6120604113163,416.5535703800041,415.4397664886171,416.70997389175335
2.640000000000002,-1.61061798841,0.0905999816982,17.1699483156,6.27792550175,0.112203427505,0.0,-1.86232965244,-0.0565372796119,4.69655210365,0.0313329317992,0.0102702650696,0.0,411.53724417372484,410.8732146506523,411.4798669399905,412.62400152950636
2.700000000000002,-1.7247848938,0.0871061845808,17.4549547606,6.28053848786,0.112389861914,0.0,-1.94326157505,-0.0596817519337,4.80315984012,0.0607612555733,-0.0177736880344,0.0,463.02782192401986,460.8160202240084,461.64041408264666,463.9578760441079
2.760000000000002,-1.84373084618,0.0834853816972,17.7456308539,0.000681210148944,0.111338211673,0.0,-2.0214961047,-0.0606618915089,4.88566219959,0.041928139716,-0.017039655733,0.0,455.49689144856484,455.5556788864053,457.1699436569028,455.66859641758725
2.820000000000002,-1.96720125341,0.0798671001772,18.0398461538,0.00334566739606,0.110773462536,0.0,-2.09413563764,-0.0597081840057,4.92133041904,0.048953836801,0.00262075839872,0.0,440.9247668448462,442.54635350984495,442.1374153298358,442.7170796625171
2.880000000000002,-2.09529628855,0.0763670217431,18.3385809618,0.00572729578852,0.110784331786,0.0,-2.17568884156,-0.0566702603271,5.03593718246,0.0052976254063,-0.00520943421772,0.0,466.60098520590356,465.98921125760296,469.31500476997115,465.91434358695585
2.940000000000002,-2.22830411949,0.0730892832518,18.6443016944,0.00601139091614,0.110534681448,0.0,-2.25785703963,-0.0525594772078,5.15417139036,0.00358499962082,-0.00214193733146,0.0,469.31762794321526,469.5557683272931,468.9783017979441,468.8451528220286
3.000000000000002,-2.36613562743,0.0700581616176,18.9561140438,0.00656876368561,0.110515162589,0.0,-2.33651759778,-0.0484401181017,5.239131566,0.018775826772,0.00308092105995,0.0,460.1184647823056,460.5318357282909,459.6156503395981,460.8181044973263
3.0600000000000023,-2.50832439758,0.0672657605999,19.2696640735,0.00772067860447,0.110188172705,0.0,-2.40317012284,-0.0445445172734,5.21261986229,0.0200308992741,-0.0339209833422,0.0,426.8036776668186,423.6332914256747,426.19795501713725,426.30520297572315
3.1200000000000023,-2.65463208104,0.0647356737548,19.5827229284,0.00916690345516,0.1087511193,0.0,-2.47365301965,-0.0396739181635,5.22261696022,0.03120757781,-0.00913321867701,0.0,436.0930282210928,438.1588321476143,437.2917800686493,438.2220621973453
3.1800000000000024,-2.80545209939,0.0625512759937,19.8990710584,0.0108058930703,0.108475957426,0.0,-2.55363883204,-0.0329640987947,5.32180843201,0.0181048944999,0.00323417529709,0.0,464.8431807439643,465.8115559832728,466.07779246261117,465.05259034045656
3.2400000000000024,-2.9608866139,0.0607816151369,20.2196040445,0.0124684719868,0.108543616975,0.0,-2.62755241471,-0.0258947918042,5.3623795349,0.0421135064295,-0.00345907385811,0.0,448.786467008178,448.24274999746734,447.3660363882967,449.3172004341964
3.3000000000000025,-3.12083562372,0.0594809096428,20.543197456,0.015739624676,0.107872238153,0.0,-2.70406874203,-0.0171806523448,5.42372571164,0.0719198336088,-0.0348747351466,0.0,456.29774154686294,453.78246645405954,454.5944944181565,456.9787946307967
3.3600000000000025,-3.28535387942,0.0587705331811,20.8703362103,0.0204947468379,0.106074714819,0.0,-2.77972441251,-0.00606757457033,5.48060705023,0.0909051422469,-0.0215973282635,0.0,453.9943316793049,455.05830780964413,454.1145819793861,455.6399583088582
3.4200000000000026,-3.45443322367,0.05883099131,21.2012606372,0.0263460116682,0.105423684518,0.0,-2.85618989429,0.0086269429561,5.5498240173,0.108239973769,0.00482500571579,0.0,457.73306046721774,459.8314083271252,458.7962939592249,460.17846353010316
3.4800000000000026,-3.6278905197,0.0598358976997,21.5343063358,0.0324803696853,0.105468140297,0.0,-2.92579272467,0.0254231256259,5.55162893515,0.0862028271127,-0.00902684696304,0.0,439.1908470069597,438.04022619476876,439.8759229791524,438.055822724354
3.5400000000000027,-3.80542983482,0.0619193911691,21.8664616494,0.03734085466,0.104886607049,0.0,-2.99221970293,0.0444469971337,5.52032865892,0.0678057950255,-0.0110573336256,0.0,428.0555183865264,427.8827764888811,429.10840980096253,427.54897304281576
3.6000000000000028,-3.98678430908,0.0651588155414,22.1950742445,0.0414409853925,0.104811362081,0.0,-3.05301686359,0.063853083627,5.43381206247,0.0693739116085,0.0133776439297,0.0,407.93067075499005,410.1073361840012,409.4847437249992,409.6281998756746
3.660000000000003,-4.1727083954,0.0699869803069,22.5270753814,0.0456078852288,0.106169537229,0.0,-3.14453493739,0.0975248560342,5.63179125669,0.0695966787426,0.0366419173399,0.0,496.8889340502218,498.59175229243306,496.49779489378824,496.5172475675723
3.720000000000003,-4.3638155087,0.0767787005796,22.8676021348,0.0493317654258,0.10857883377,0.0,-3.22593536054,0.129242481817,5.71852004947,0.0394215320905,0.0463877987786,0.0,466.0789029608381,466.8408538474499,468.177937652962,465.82617641002406
3.780000000000003,-4.5599737792,0.0855896692991,23.2142739594,0.0520709704866,0.111447764315,0.0,-3.31294910716,0.164688718003,5.83643521866,0.0558615935866,0.0505272379734,0.0,477.4504989273751,477.76747784357303,476.25387560223055,477.51091279324896
3.840000000000003,-4.7608063144,0.0962981997522,23.5625021955,0.055240320774,0.114326371468,0.0,-3.38178808122,0.192528147999,5.77137851908,0.0459238335178,0.0423158185173,0.0,421.790342959655,421.08194762054853,421.56233958348173,420.70452044069833
3.900000000000003,-4.96652372706,0.109062718877,23.9128618721,0.0583927515031,0.116718202593,0.0,-3.47569600542,0.233227235513,5.90639440335,0.0632640184356,0.0344450012756,0.0,483.57529555944956,482.9825926545667,482.9388352422783,484.24673526155397
3.960000000000003,-5.17750139167,0.124120722343,24.2675838024,0.0623405096607,0.119370888895,0.0,-3.55715932839,0.269039390403,5.91745397616,0.0704296447313,0.0587976154119,0.0,446.2848644402345,448.26963290995974,447.4881001585562,448.0743051450856
4.020000000000002,-5.39376193715,0.141571473145,24.6256806771,0.0662422844523,0.122676579926,0.0,-3.65186114318,0.313024062767,6.01834506797,0.0511322792207,0.0464147229028,0.0,476.88401004351147,475.93880259001526,475.51375079073983,474.03560657332804
4.080000000000001,-5.61571377975,0.161698943188,24.9892442738,0.0689024820448,0.125104851531,0.0,-3.74680180414,0.358140232995,6.09979852603,0.0251050174837,0.0246346874538,0.0,471.27185584163686,469.5857079225128,473.1292888834799,471.121652586124
4.14,-5.84265179692,0.184157975102,25.3515820555,0.0705760951936,0.126410336928,0.0,-3.81806075095,0.390644454063,5.97868303705,0.0329561324901,0.0152755925642,0.0,407.34154442566495,406.50356489049693,407.0719092209022,407.77432841330864
4.199999999999998,-6.07450776562,0.208929344536,25.7114006931,0.0722551541028,0.127381366282,0.0,-3.91061880985,0.435216560089,6.01493461841,0.0155043224142,0.0179409960346,0.0,458.37900813971896,458.59072168518895,457.439332722612,456.04735688122815
4.259999999999997,-6.31178374703,0.236305098386,26.0720435579,0.0731402032319,0.12900651526,0.0,-3.99879163724,0.477380009802,6.00640029914,0.0131996031097,0.0409584027349,0.0,443.44952475315694,445.33686420224006,444.1539609869893,443.9647502090818
4.319999999999996,-6.55442665509,0.266239084481,26.4323567788,0.0739960524646,0.131341194064,0.0,-4.08959382145,0.520478755813,6.00387720449,0.0163124417913,0.0344670751178,0.0,446.43533523788204,445.90597525438915,446.47117900789516,446.72502586233776
4.379999999999995,-6.80249552741,0.29872817928,26.791893213,0.075165256107,0.133310627075,0.0,-4.1796417242,0.562577798076,5.98063071035,0.0251796188458,0.0293171665915,0.0,439.20813241704826,438.7811253562501,440.8039253599871,441.53621746187764
4.439999999999993,-7.05583541257,0.333659121957,27.14864236,0.0766458516989,0.135837102116,0.0,-4.26533344408,0.601916886976,5.91121818175,0.0236512049939,0.0598932902785,0.0,423.96539250909115,426.585990080236,424.80866730161074,424.67767391169457
4.499999999999992,-7.31485089644,0.371234937758,27.5046221355,0.0784060775781,0.13899256229,0.0,-4.36888317448,0.650721948873,5.95428901928,0.0387959259853,0.0310699777711,0.0,462.5279078975469,460.2533602354756,459.47925418534294,460.67882323486305
4.559999999999991,-7.58022521384,0.411813237589,27.8636701787,0.0806973762833,0.14043380747,0.0,-4.47714667676,0.702065847619,6.01344040454,0.0369448274197,0.00366587514465,0.0,467.3541640514677,465.2128849884415,467.0199804337936,466.87617016330006
4.6199999999999894,-7.85267532429,0.45581981429,28.2300033938,0.0829625897531,0.140860923771,0.0,-4.60453278051,0.764974169354,6.19643282771,0.0393234997328,0.0132576534113,0.0,503.3626099719179,504.05628830842403,504.1031482521397,504.27552970611447
4.679999999999988,-8.13206211432,0.503214890553,28.6020617846,0.0857306159861,0.14171814091,0.0,-4.70854745459,0.815069309047,6.20527732371,0.0571133511361,0.0162698769116,0.0,454.6323336010879,454.8735644179549,453.89505082071753,455.3220283205182
4.739999999999987,-8.41806815528,0.553868414318,28.9769645539,0.0891210006456,0.143058778644,0.0,-4.82515226281,0.873657212319,6.29074833736,0.0552645439831,0.0323392642635,0.0,477.4351237390797,478.65986989147586,479.19517698121166,479.0565064042668
4.799999999999986,-8.71034658439,0.607617666954,29.351576892,0.0922046783097,0.145690866282,0.0,-4.91782759444,0.918246598346,6.19664878524,0.0422454643281,0.0603720089199,0.0,422.11593806486565,424.5299348724556,424.0259304304274,422.907503384806
4.859999999999984,-9.00860532533,0.664303797825,29.7228903431,0.094208178682,0.149442487268,0.0,-5.02455493161,0.971470712039,6.18025198792,0.00257161396472,0.0665201453747,0.0,447.6921229021099,448.194998548549,450.0944063500912,446.8715285550118
4.919999999999983,-9.31367184099,0.724401008925,30.0952522153,0.0945612954041,0.153942498874,0.0,-5.14478160495,1.03172488903,6.23116534222,0.0118027845594,0.088079045338,0.0,469.40847190200515,471.0828388854589,468.6148127389404,469.3319119544068
4.979999999999982,-9.62580971327,0.787962023494,30.4689983301,0.0956471650664,0.159259439174,0.0,-5.2603602887,1.08701206386,6.22667297504,0.028393505058,0.0896671719458,0.0,453.7334704412691,453.8673373599089,453.2397930715582,454.571518137871
5.0399999999999805,-9.94486736525,0.854780584703,30.8416215948,0.0988944140802,0.164304407853,0.0,-5.37544764232,1.14046949734,6.1938809654,0.0817975578593,0.0695503445426,0.0,446.40457844268514,444.76518150313865,443.53530116746595,447.9024718233119
